"genome_id","genome_name","genome_quality","genome_status"
"470.7870","Acinetobacter baumannii strain MRSN7479","Good","WGS"
"470.7871","Acinetobacter baumannii strain MRSN7481","Good","WGS"
"470.7874","Acinetobacter baumannii strain MRSN7484","Good","WGS"
"470.7875","Acinetobacter baumannii strain MRSN7485","Good","WGS"
"470.7876","Acinetobacter baumannii strain MRSN7486","Good","WGS"
"470.7880","Acinetobacter baumannii strain MRSN7491","Good","WGS"
"470.7881","Acinetobacter baumannii strain MRSN7492","Good","WGS"
"470.7883","Acinetobacter baumannii strain MRSN7497","Good","WGS"
"470.7884","Acinetobacter baumannii strain MRSN7498","Good","WGS"
"470.7891","Acinetobacter baumannii strain MRSN7508","Good","WGS"
"470.7895","Acinetobacter baumannii strain MRSN7512","Good","WGS"
"470.7897","Acinetobacter baumannii strain MRSN7515","Good","WGS"
"470.7901","Acinetobacter baumannii strain MRSN7521","Good","WGS"
"470.7912","Acinetobacter baumannii strain MRSN7547","Good","WGS"
"470.7913","Acinetobacter baumannii strain MRSN7548","Good","WGS"
"470.7914","Acinetobacter baumannii strain MRSN7549","Good","WGS"
"470.7916","Acinetobacter baumannii strain MRSN7551","Good","WGS"
"470.7922","Acinetobacter baumannii strain MRSN7564","Good","WGS"
"470.7924","Acinetobacter baumannii strain MRSN7566","Good","WGS"
"470.7925","Acinetobacter baumannii strain MRSN7567","Good","WGS"
"470.7929","Acinetobacter baumannii strain MRSN7571","Good","WGS"
"470.7931","Acinetobacter baumannii strain MRSN7576","Good","WGS"
"470.7938","Acinetobacter baumannii strain MRSN7586","Good","WGS"
"470.7939","Acinetobacter baumannii strain MRSN7588","Good","WGS"
"470.7943","Acinetobacter baumannii strain MRSN7594","Good","WGS"
"470.7944","Acinetobacter baumannii strain MRSN7597","Good","WGS"
"470.7947","Acinetobacter baumannii strain MRSN7600","Good","WGS"
"470.7952","Acinetobacter baumannii strain MRSN7611","Good","WGS"
"470.7953","Acinetobacter baumannii strain MRSN7612","Good","WGS"
"470.7955","Acinetobacter baumannii strain MRSN7618","Good","WGS"
"470.7956","Acinetobacter baumannii strain MRSN7619","Good","WGS"
"470.7957","Acinetobacter baumannii strain MRSN7626","Good","WGS"
"470.7959","Acinetobacter baumannii strain MRSN7628","Good","WGS"
"470.7961","Acinetobacter baumannii strain MRSN7631","Good","WGS"
"470.7964","Acinetobacter baumannii strain MRSN7639","Good","WGS"
"470.7967","Acinetobacter baumannii strain MRSN7643","Good","WGS"
"470.7969","Acinetobacter baumannii strain MRSN7646","Good","WGS"
"470.7971","Acinetobacter baumannii strain MRSN7648","Good","WGS"
"470.7972","Acinetobacter baumannii strain MRSN7649","Good","WGS"
"470.7973","Acinetobacter baumannii strain MRSN7653","Good","WGS"
"470.7974","Acinetobacter baumannii strain MRSN7654","Good","WGS"
"470.7976","Acinetobacter baumannii strain MRSN7657","Good","WGS"
"470.7977","Acinetobacter baumannii strain MRSN7658","Good","WGS"
"470.7980","Acinetobacter baumannii strain MRSN7662","Good","WGS"
"470.7981","Acinetobacter baumannii strain MRSN7667","Good","WGS"
"470.7985","Acinetobacter baumannii strain MRSN7671","Good","WGS"
"470.7986","Acinetobacter baumannii strain MRSN7672","Good","WGS"
"470.7992","Acinetobacter baumannii strain MRSN7678","Good","WGS"
"470.7994","Acinetobacter baumannii strain MRSN7683","Good","WGS"
"470.7996","Acinetobacter baumannii strain MRSN7686","Good","WGS"
"470.7997","Acinetobacter baumannii strain MRSN7689","Good","WGS"
"470.7998","Acinetobacter baumannii strain MRSN7690","Good","WGS"
"470.8003","Acinetobacter baumannii strain MRSN7698","Good","WGS"
"470.8004","Acinetobacter baumannii strain MRSN7699","Good","WGS"
"470.8006","Acinetobacter baumannii strain MRSN7703","Good","WGS"
"470.8009","Acinetobacter baumannii strain MRSN7709","Good","WGS"
"470.8011","Acinetobacter baumannii strain MRSN7711","Good","WGS"
"470.7915","Acinetobacter baumannii strain MRSN7550","Good","WGS"
"470.7917","Acinetobacter baumannii strain MRSN7555","Good","WGS"
"470.7918","Acinetobacter baumannii strain MRSN7557","Good","WGS"
"470.7919","Acinetobacter baumannii strain MRSN7558","Good","WGS"
"470.7920","Acinetobacter baumannii strain MRSN7560","Good","WGS"
"470.7921","Acinetobacter baumannii strain MRSN7563","Good","WGS"
"470.7923","Acinetobacter baumannii strain MRSN7565","Good","WGS"
"470.7926","Acinetobacter baumannii strain MRSN7568","Good","WGS"
"470.7927","Acinetobacter baumannii strain MRSN7569","Good","WGS"
"470.7928","Acinetobacter baumannii strain MRSN7570","Good","WGS"
"470.7930","Acinetobacter baumannii strain MRSN7574","Good","WGS"
"470.7932","Acinetobacter baumannii strain MRSN7577","Good","WGS"
"470.7933","Acinetobacter baumannii strain MRSN7578","Good","WGS"
"470.7934","Acinetobacter baumannii strain MRSN7579","Good","WGS"
"470.7935","Acinetobacter baumannii strain MRSN7580","Good","WGS"
"470.7936","Acinetobacter baumannii strain MRSN7582","Good","WGS"
"470.7937","Acinetobacter baumannii strain MRSN7585","Good","WGS"
"470.7940","Acinetobacter baumannii strain MRSN7590","Good","WGS"
"470.7941","Acinetobacter baumannii strain MRSN7591","Good","WGS"
"470.7942","Acinetobacter baumannii strain MRSN7593","Good","WGS"
"470.7945","Acinetobacter baumannii strain MRSN7598","Good","WGS"
"470.7946","Acinetobacter baumannii strain MRSN7599","Good","WGS"
"470.7948","Acinetobacter baumannii strain MRSN7604","Good","WGS"
"470.7949","Acinetobacter baumannii strain MRSN7605","Good","WGS"
"470.7950","Acinetobacter baumannii strain MRSN7607","Good","WGS"
"470.7951","Acinetobacter baumannii strain MRSN7610","Good","WGS"
"470.7954","Acinetobacter baumannii strain MRSN7617","Good","WGS"
"470.7958","Acinetobacter baumannii strain MRSN7627","Good","WGS"
"470.7960","Acinetobacter baumannii strain MRSN7629","Good","WGS"
"470.7962","Acinetobacter baumannii strain MRSN7636","Good","WGS"
"470.7963","Acinetobacter baumannii strain MRSN7637","Good","WGS"
"470.7965","Acinetobacter baumannii strain MRSN7640","Good","WGS"
"470.7966","Acinetobacter baumannii strain MRSN7642","Good","WGS"
"470.7968","Acinetobacter baumannii strain MRSN7644","Good","WGS"
"470.7970","Acinetobacter baumannii strain MRSN7647","Good","WGS"
"470.7975","Acinetobacter baumannii strain MRSN7655","Good","WGS"
"470.7978","Acinetobacter baumannii strain MRSN7659","Good","WGS"
"470.7979","Acinetobacter baumannii strain MRSN7660","Good","WGS"
"470.7982","Acinetobacter baumannii strain MRSN7668","Good","WGS"
"470.7983","Acinetobacter baumannii strain MRSN7669","Good","WGS"
"470.7984","Acinetobacter baumannii strain MRSN7670","Good","WGS"
"470.7987","Acinetobacter baumannii strain MRSN7673","Good","WGS"
"470.7988","Acinetobacter baumannii strain MRSN7674","Good","WGS"
"470.7989","Acinetobacter baumannii strain MRSN7675","Good","WGS"
"470.7990","Acinetobacter baumannii strain MRSN7676","Good","WGS"
"470.7991","Acinetobacter baumannii strain MRSN7677","Good","WGS"
"470.7993","Acinetobacter baumannii strain MRSN7679","Good","WGS"
"470.7995","Acinetobacter baumannii strain MRSN7684","Good","WGS"
"470.7999","Acinetobacter baumannii strain MRSN7693","Good","WGS"
"470.8000","Acinetobacter baumannii strain MRSN7694","Good","WGS"
"470.8001","Acinetobacter baumannii strain MRSN7695","Good","WGS"
"470.8002","Acinetobacter baumannii strain MRSN7697","Good","WGS"
"470.8005","Acinetobacter baumannii strain MRSN7701","Good","WGS"
"470.8007","Acinetobacter baumannii strain MRSN7706","Good","WGS"
"470.8008","Acinetobacter baumannii strain MRSN7707","Good","WGS"
"470.8010","Acinetobacter baumannii strain MRSN7710","Good","WGS"
"470.8012","Acinetobacter baumannii strain MRSN7712","Good","WGS"
"470.8013","Acinetobacter baumannii strain MRSN7713","Good","WGS"
"470.8014","Acinetobacter baumannii strain MRSN7714","Good","WGS"
"470.8015","Acinetobacter baumannii strain MRSN7716","Good","WGS"
"470.8016","Acinetobacter baumannii strain MRSN7717","Good","WGS"
"470.8018","Acinetobacter baumannii strain MRSN7720","Good","WGS"
"470.8019","Acinetobacter baumannii strain MRSN7722","Good","WGS"
"470.8021","Acinetobacter baumannii strain MRSN7724","Good","WGS"
"470.8022","Acinetobacter baumannii strain MRSN7725","Good","WGS"
"470.8023","Acinetobacter baumannii strain MRSN7726","Good","WGS"
"470.8025","Acinetobacter baumannii strain MRSN7731","Good","WGS"
"470.8026","Acinetobacter baumannii strain MRSN7735","Good","WGS"
"470.8027","Acinetobacter baumannii strain MRSN7740","Good","WGS"
"470.8028","Acinetobacter baumannii strain MRSN7745","Good","WGS"
"470.8029","Acinetobacter baumannii strain MRSN7748","Good","WGS"
"470.8030","Acinetobacter baumannii strain MRSN7749","Good","WGS"
"470.8032","Acinetobacter baumannii strain MRSN7752","Good","WGS"
"470.8033","Acinetobacter baumannii strain MRSN7753","Good","WGS"
"470.8034","Acinetobacter baumannii strain MRSN7756","Good","WGS"
"470.8035","Acinetobacter baumannii strain MRSN7759","Good","WGS"
"470.8038","Acinetobacter baumannii strain MRSN7767","Good","WGS"
"470.8040","Acinetobacter baumannii strain MRSN7769","Good","WGS"
"470.8042","Acinetobacter baumannii strain MRSN7777","Good","WGS"
"470.8043","Acinetobacter baumannii strain MRSN7779","Good","WGS"
"470.8044","Acinetobacter baumannii strain MRSN7780","Good","WGS"
"470.8045","Acinetobacter baumannii strain MRSN7782","Good","WGS"
"470.8046","Acinetobacter baumannii strain MRSN7787","Good","WGS"
"470.8048","Acinetobacter baumannii strain MRSN7791","Good","WGS"
"470.8049","Acinetobacter baumannii strain MRSN7792","Good","WGS"
"470.8050","Acinetobacter baumannii strain MRSN7794","Good","WGS"
"470.8051","Acinetobacter baumannii strain MRSN7797","Good","WGS"
"470.8052","Acinetobacter baumannii strain MRSN7798","Good","WGS"
"470.8053","Acinetobacter baumannii strain MRSN7799","Good","WGS"
"470.8054","Acinetobacter baumannii strain MRSN7805","Good","WGS"
"470.8055","Acinetobacter baumannii strain MRSN7806","Good","WGS"
"470.8056","Acinetobacter baumannii strain MRSN7807","Good","WGS"
"470.8057","Acinetobacter baumannii strain MRSN7811","Good","WGS"
"470.8058","Acinetobacter baumannii strain MRSN7814","Good","WGS"
"470.8075","Acinetobacter baumannii strain MRSN867","Good","WGS"
"470.8078","Acinetobacter baumannii strain MRSN886","Good","WGS"
"470.8088","Acinetobacter baumannii strain MRSN891","Good","WGS"
"470.8089","Acinetobacter baumannii strain MRSN896","Good","WGS"
"470.8091","Acinetobacter baumannii strain MRSN902","Good","WGS"
"470.8017","Acinetobacter baumannii strain MRSN7718","Good","WGS"
"470.8020","Acinetobacter baumannii strain MRSN7723","Good","WGS"
"470.8024","Acinetobacter baumannii strain MRSN7730","Good","WGS"
"470.8031","Acinetobacter baumannii strain MRSN7751","Good","WGS"
"470.8036","Acinetobacter baumannii strain MRSN7760","Good","WGS"
"470.8037","Acinetobacter baumannii strain MRSN7761","Good","WGS"
"470.8039","Acinetobacter baumannii strain MRSN7768","Good","WGS"
"470.8041","Acinetobacter baumannii strain MRSN7776","Good","WGS"
"470.8047","Acinetobacter baumannii strain MRSN7790","Good","WGS"
"470.8059","Acinetobacter baumannii strain MRSN7815","Good","WGS"
"470.8060","Acinetobacter baumannii strain MRSN7816","Good","WGS"
"470.8061","Acinetobacter baumannii strain MRSN7817","Good","WGS"
"470.8062","Acinetobacter baumannii strain MRSN7818","Good","WGS"
"470.8063","Acinetobacter baumannii strain MRSN7819","Good","WGS"
"470.8064","Acinetobacter baumannii strain MRSN7821","Good","WGS"
"470.8065","Acinetobacter baumannii strain MRSN7822","Good","WGS"
"470.8066","Acinetobacter baumannii strain MRSN7824","Good","WGS"
"470.8067","Acinetobacter baumannii strain MRSN7828","Good","WGS"
"470.8068","Acinetobacter baumannii strain MRSN7829","Good","WGS"
"470.8069","Acinetobacter baumannii strain MRSN7831","Good","WGS"
"470.8070","Acinetobacter baumannii strain MRSN7832","Good","WGS"
"470.8071","Acinetobacter baumannii strain MRSN7834","Good","WGS"
"470.8072","Acinetobacter baumannii strain MRSN83","Good","WGS"
"470.8074","Acinetobacter baumannii strain MRSN85","Good","WGS"
"470.8076","Acinetobacter baumannii strain MRSN870","Good","WGS"
"470.8077","Acinetobacter baumannii strain MRSN885","Good","WGS"
"470.8079","Acinetobacter baumannii strain MRSN888","Good","WGS"
"470.8080","Acinetobacter baumannii strain MRSN889","Good","WGS"
"470.8081","Acinetobacter baumannii strain MRSN8899","Good","WGS"
"470.8082","Acinetobacter baumannii strain MRSN89","Good","WGS"
"470.8083","Acinetobacter baumannii strain MRSN890","Good","WGS"
"470.8084","Acinetobacter baumannii strain MRSN8900","Good","WGS"
"470.8085","Acinetobacter baumannii strain MRSN8901","Good","WGS"
"470.8086","Acinetobacter baumannii strain MRSN8902","Good","WGS"
"470.8087","Acinetobacter baumannii strain MRSN8903","Good","WGS"
"470.8090","Acinetobacter baumannii strain MRSN899","Good","WGS"
"470.8092","Acinetobacter baumannii strain MRSN908","Good","WGS"
"470.8093","Acinetobacter baumannii strain MRSN909","Good","WGS"
"470.8094","Acinetobacter baumannii strain MRSN910","Good","WGS"
"470.8095","Acinetobacter baumannii strain MRSN915","Good","WGS"
"470.8096","Acinetobacter baumannii strain MRSN916","Good","WGS"
"470.8097","Acinetobacter baumannii strain MRSN917","Good","WGS"
"470.8098","Acinetobacter baumannii strain MRSN919","Good","WGS"
"470.8099","Acinetobacter baumannii strain MRSN920","Good","WGS"
"470.8100","Acinetobacter baumannii strain MRSN921","Good","WGS"
"470.8101","Acinetobacter baumannii strain MRSN922","Good","WGS"
"470.8102","Acinetobacter baumannii strain MRSN926","Good","WGS"
"470.8103","Acinetobacter baumannii strain MRSN927","Good","WGS"
"470.8104","Acinetobacter baumannii strain MRSN929","Good","WGS"
"470.8105","Acinetobacter baumannii strain MRSN939","Good","WGS"
"470.8106","Acinetobacter baumannii strain MRSN946","Good","WGS"
"470.8107","Acinetobacter baumannii strain MRSN953","Good","WGS"
"470.8108","Acinetobacter baumannii strain MRSN966","Good","WGS"
"470.8112","Acinetobacter baumannii strain not applicable","Good","WGS"
"470.8113","Acinetobacter baumannii strain not applicable","Good","WGS"
"470.8114","Acinetobacter baumannii strain not applicable","Good","WGS"
"470.8116","Acinetobacter baumannii strain not applicable","Good","WGS"
"470.8117","Acinetobacter baumannii strain not applicable","Good","WGS"
"470.8118","Acinetobacter baumannii strain not applicable","Good","WGS"
"470.8120","Acinetobacter baumannii strain not applicable","Good","WGS"
"470.8121","Acinetobacter baumannii strain not applicable","Good","WGS"
"470.8122","Acinetobacter baumannii strain not applicable","Good","WGS"
"470.8123","Acinetobacter baumannii strain not applicable","Good","WGS"
"470.8124","Acinetobacter baumannii strain not applicable","Good","WGS"
"470.8125","Acinetobacter baumannii strain not applicable","Good","WGS"
"470.8126","Acinetobacter baumannii strain not applicable","Good","WGS"
"470.8127","Acinetobacter baumannii strain not applicable","Good","WGS"
"470.9022","Acinetobacter baumannii strain MRSN31461","Good","WGS"
"470.9023","Acinetobacter baumannii strain MRSN31468","Good","WGS"
"470.9024","Acinetobacter baumannii strain MRSN30909","Good","WGS"
"470.9026","Acinetobacter baumannii strain MRSN960","Good","WGS"
"470.9027","Acinetobacter baumannii strain MRSN7690","Good","WGS"
"470.9028","Acinetobacter baumannii strain MRSN959","Good","WGS"
"470.9029","Acinetobacter baumannii strain MRSN489678","Good","WGS"
"470.9036","Acinetobacter baumannii strain MRSN7251","Good","WGS"
"470.9037","Acinetobacter baumannii strain MRSN6541","Good","WGS"
"470.9039","Acinetobacter baumannii strain MRSN334","Good","WGS"
"470.9040","Acinetobacter baumannii strain MRSN480561","Good","WGS"
"470.9043","Acinetobacter baumannii strain MRSN31915","Good","WGS"
"470.9045","Acinetobacter baumannii strain MRSN7124","Good","WGS"
"470.9046","Acinetobacter baumannii strain MRSN7431","Good","WGS"
"470.9049","Acinetobacter baumannii strain MRSN32892","Good","WGS"
"470.9050","Acinetobacter baumannii strain MRSN32875","Good","WGS"
"470.9051","Acinetobacter baumannii strain MRSN3658","Good","WGS"
"470.9052","Acinetobacter baumannii strain MRSN7113","Good","WGS"
"470.9053","Acinetobacter baumannii strain MRSN7576","Good","WGS"
"470.9055","Acinetobacter baumannii strain MRSN7067","Good","WGS"
"470.9056","Acinetobacter baumannii strain MRSN480622","Good","WGS"
"470.9060","Acinetobacter baumannii strain MRSN32866","Good","WGS"
"470.9061","Acinetobacter baumannii strain MRSN351524","Good","WGS"
"470.9064","Acinetobacter baumannii strain MRSN32865","Good","WGS"
"470.9065","Acinetobacter baumannii strain MRSN31947","Good","WGS"
"470.9066","Acinetobacter baumannii strain MRSN3692","Good","WGS"
"470.9067","Acinetobacter baumannii strain MRSN3360","Good","WGS"
"470.9070","Acinetobacter baumannii strain MRSN7735","Good","WGS"
"470.9072","Acinetobacter baumannii strain MRSN351162","Good","WGS"
"470.9074","Acinetobacter baumannii strain MRSN32304","Good","WGS"
"470.9075","Acinetobacter baumannii strain MRSN32797","Good","WGS"
"470.9076","Acinetobacter baumannii strain MRSN31937","Good","WGS"
"470.9021","Acinetobacter baumannii strain MRSN31196","Good","WGS"
"470.9025","Acinetobacter baumannii strain MRSN5969","Good","WGS"
"470.9030","Acinetobacter baumannii strain MRSN7213","Good","WGS"
"470.9031","Acinetobacter baumannii strain MRSN489669","Good","WGS"
"470.9032","Acinetobacter baumannii strain MRSN4484","Good","WGS"
"470.9033","Acinetobacter baumannii strain MRSN843","Good","WGS"
"470.9034","Acinetobacter baumannii strain MRSN918","Good","WGS"
"470.9035","Acinetobacter baumannii strain MRSN7521","Good","WGS"
"470.9038","Acinetobacter baumannii strain MRSN32142","Good","WGS"
"470.9041","Acinetobacter baumannii strain MRSN7153","Good","WGS"
"470.9042","Acinetobacter baumannii strain MRSN4943","Good","WGS"
"470.9044","Acinetobacter baumannii strain MRSN31523","Good","WGS"
"470.9047","Acinetobacter baumannii strain MRSN337038","Good","WGS"
"470.9048","Acinetobacter baumannii strain MRSN7725","Good","WGS"
"470.9054","Acinetobacter baumannii strain MRSN32108","Good","WGS"
"470.9057","Acinetobacter baumannii strain MRSN7460","Good","WGS"
"470.9058","Acinetobacter baumannii strain MRSN423159","Good","WGS"
"470.9059","Acinetobacter baumannii strain MRSN7137","Good","WGS"
"470.9062","Acinetobacter baumannii strain MRSN3874","Good","WGS"
"470.9063","Acinetobacter baumannii strain MRSN30912","Good","WGS"
"470.9068","Acinetobacter baumannii strain MRSN32104","Good","WGS"
"470.9069","Acinetobacter baumannii strain MRSN32842","Good","WGS"
"470.9071","Acinetobacter baumannii strain MRSN7446","Good","WGS"
"470.9073","Acinetobacter baumannii strain MRSN32915","Good","WGS"
"470.9077","Acinetobacter baumannii strain MRSN32076","Good","WGS"
"470.9078","Acinetobacter baumannii strain MRSN31942","Good","WGS"
"470.9079","Acinetobacter baumannii strain MRSN30945","Good","WGS"
"470.9080","Acinetobacter baumannii strain MRSN11224","Good","WGS"
"470.9081","Acinetobacter baumannii strain MRSN1174","Good","WGS"
"470.9082","Acinetobacter baumannii strain MRSN11669","Good","WGS"
"470.9083","Acinetobacter baumannii strain MRSN30000","Good","WGS"
"470.9084","Acinetobacter baumannii strain MRSN19482","Good","WGS"
"470.9085","Acinetobacter baumannii strain MRSN25547","Good","WGS"
"470.9086","Acinetobacter baumannii strain MRSN29908","Good","WGS"
"470.9087","Acinetobacter baumannii strain MRSN11695","Good","WGS"
"470.9088","Acinetobacter baumannii strain MRSN24008","Good","WGS"
"470.9089","Acinetobacter baumannii strain MRSN1551","Good","WGS"
"470.9090","Acinetobacter baumannii strain MRSN2821","Good","WGS"
"470.9091","Acinetobacter baumannii strain MRSN10372","Good","WGS"
"470.9092","Acinetobacter baumannii strain MRSN24603","Good","WGS"
"470.9093","Acinetobacter baumannii strain MRSN15088","Good","WGS"
"470.9094","Acinetobacter baumannii strain MRSN1171","Good","WGS"
"470.9095","Acinetobacter baumannii strain MRSN30885","Good","WGS"
"470.9096","Acinetobacter baumannii strain MRSN29999","Good","WGS"
"470.9097","Acinetobacter baumannii strain MRSN22112","Good","WGS"
"470.9098","Acinetobacter baumannii strain MRSN11703","Good","WGS"
"470.9099","Acinetobacter baumannii strain MRSN21660","Good","WGS"
"470.9100","Acinetobacter baumannii strain MRSN15075","Good","WGS"
"470.9101","Acinetobacter baumannii strain MRSN17493","Good","WGS"
"470.9102","Acinetobacter baumannii strain MRSN30896","Good","WGS"
"470.9103","Acinetobacter baumannii strain MRSN15129","Good","WGS"
"470.9104","Acinetobacter baumannii strain MRSN15070","Good","WGS"
"470.9105","Acinetobacter baumannii strain MRSN15049","Good","WGS"
"470.9106","Acinetobacter baumannii strain MRSN1311","Good","WGS"
"470.9107","Acinetobacter baumannii strain MRSN14427","Good","WGS"
"470.9108","Acinetobacter baumannii strain MRSN14193","Good","WGS"
"470.9109","Acinetobacter baumannii strain MRSN14237","Good","WGS"
"470.9110","Acinetobacter baumannii strain MRSN1187","Good","WGS"
"470.9111","Acinetobacter baumannii strain MRSN1196","Good","WGS"
"470.9112","Acinetobacter baumannii strain MRSN11816","Good","WGS"
"470.9113","Acinetobacter baumannii strain MRSN1183","Good","WGS"
"470.9114","Acinetobacter baumannii strain MRSN15574","Good","WGS"
"470.9115","Acinetobacter baumannii strain MRSN15093","Good","WGS"
"470.9116","Acinetobacter baumannii strain MRSN16880","Good","WGS"
"470.9117","Acinetobacter baumannii strain MRSN31159","Good","WGS"
"470.9118","Acinetobacter baumannii strain MRSN11663","Good","WGS"
"470.9120","Acinetobacter baumannii strain MRSN23390","Good","WGS"
"470.9121","Acinetobacter baumannii strain MRSN21681","Good","WGS"
"470.9250","Acinetobacter baumannii strain K09-14","Good","Complete"
"470.9341","Acinetobacter baumannii strain 5464","Good","WGS"
"470.9342","Acinetobacter baumannii strain 34301","Good","WGS"
"470.9343","Acinetobacter baumannii strain 5326","Good","WGS"
"470.9344","Acinetobacter baumannii strain 2992","Good","WGS"
"470.9345","Acinetobacter baumannii strain 20858","Good","WGS"
"470.9346","Acinetobacter baumannii strain 29282","Good","WGS"
"470.9347","Acinetobacter baumannii strain 2375","Good","WGS"
"470.9348","Acinetobacter baumannii strain 16533","Good","WGS"
"470.9411","Acinetobacter baumannii strain 5457","Good","Complete"
"470.9416","Acinetobacter baumannii strain 6507","Good","Complete"
"470.11118","Acinetobacter baumannii strain PBIO721","Good","WGS"
"470.12425","Acinetobacter baumannii strain Res13-Abat-PEA25-P5-02","Good","WGS"
"470.12426","Acinetobacter baumannii strain Res13-Abat-PEA28-P5-02-A","Good","WGS"
"470.12427","Acinetobacter baumannii strain Res13-Abat-PEA16-P5-01-A","Good","WGS"
"470.12428","Acinetobacter baumannii strain Res13-Abat-EA3-S5-02-A","Good","WGS"
"470.1320","Acinetobacter baumannii strain ORAB03","Good","WGS"
"470.1321","Acinetobacter baumannii strain ORAB02","Good","WGS"
"470.1322","Acinetobacter baumannii strain ORAB01","Good","WGS"
"470.1323","Acinetobacter baumannii strain ORAB08","Good","WGS"
"470.1324","Acinetobacter baumannii strain ORAB09","Good","WGS"
"470.1326","Acinetobacter baumannii strain ORAB13","Good","WGS"
"470.1327","Acinetobacter baumannii strain ORAB14","Good","WGS"
"470.1328","Acinetobacter baumannii strain ORAB16","Good","WGS"
"470.1329","Acinetobacter baumannii strain ORAB15","Good","WGS"
"470.1330","Acinetobacter baumannii strain ORAB17","Good","WGS"
"470.1331","Acinetobacter baumannii strain ORAB18","Good","WGS"
"470.13386","Acinetobacter baumannii strain Ab32","Good","WGS"
"470.13387","Acinetobacter baumannii strain Ab105","Good","WGS"
"470.13388","Acinetobacter baumannii strain Ab905","Good","WGS"
"470.13389","Acinetobacter baumannii strain Ab241","Good","WGS"
"470.13390","Acinetobacter baumannii strain Ab238","Good","WGS"
"470.1359","Acinetobacter baumannii strain MRSN16897","Good","WGS"
"470.1548","Acinetobacter baumannii strain MRSN17592","Good","WGS"
"470.1549","Acinetobacter baumannii strain MRSN17593","Good","WGS"
"470.1550","Acinetobacter baumannii strain MRSN16901","Good","WGS"
"470.1551","Acinetobacter baumannii strain MRSN16896","Good","WGS"
"470.1552","Acinetobacter baumannii strain MRSN16898","Good","WGS"
"470.1553","Acinetobacter baumannii strain MRSN16881","Good","WGS"
"470.1554","Acinetobacter baumannii strain MRSN16882","Good","WGS"
"470.1555","Acinetobacter baumannii strain MRSN15038","Good","WGS"
"470.1556","Acinetobacter baumannii strain MRSN20315","Good","WGS"
"470.1557","Acinetobacter baumannii strain MRSN15084","Good","WGS"
"470.1558","Acinetobacter baumannii strain MRSN20755","Good","WGS"
"470.1559","Acinetobacter baumannii strain MRSN7081","Good","WGS"
"470.1560","Acinetobacter baumannii strain MRSN16874","Good","WGS"
"470.1561","Acinetobacter baumannii strain MRSN4119","Good","WGS"
"470.1562","Acinetobacter baumannii strain MRSN3941","Good","WGS"
"470.1563","Acinetobacter baumannii strain MRSN5540","Good","WGS"
"470.1564","Acinetobacter baumannii strain MRSN6269","Good","WGS"
"470.1565","Acinetobacter baumannii strain MRSN6273","Good","WGS"
"470.16198","Acinetobacter baumannii BAL_056","Good","WGS"
"470.16199","Acinetobacter baumannii BAL_058","Good","WGS"
"470.16200","Acinetobacter baumannii BAL_064","Good","WGS"
"470.16201","Acinetobacter baumannii BAL_084","Good","WGS"
"470.16202","Acinetobacter baumannii BAL_087","Good","WGS"
"470.16203","Acinetobacter baumannii BAL_097","Good","WGS"
"470.16204","Acinetobacter baumannii BAL_103","Good","WGS"
"470.16205","Acinetobacter baumannii BAL_106","Good","WGS"
"470.16206","Acinetobacter baumannii BAL_114","Good","WGS"
"470.16207","Acinetobacter baumannii BAL_128","Good","WGS"
"470.16209","Acinetobacter baumannii BAL_173","Good","WGS"
"470.16210","Acinetobacter baumannii BAL_182","Good","WGS"
"470.16211","Acinetobacter baumannii BAL_186","Good","WGS"
"470.16213","Acinetobacter baumannii BAL_190","Good","WGS"
"470.16214","Acinetobacter baumannii BAL_191","Good","WGS"
"470.16216","Acinetobacter baumannii BAL_194","Good","WGS"
"470.16219","Acinetobacter baumannii BAL_204","Good","WGS"
"470.16220","Acinetobacter baumannii BAL_205","Good","WGS"
"470.16221","Acinetobacter baumannii BAL_206","Good","WGS"
"470.16223","Acinetobacter baumannii BAL_212","Good","WGS"
"470.16226","Acinetobacter baumannii BAL_216","Good","WGS"
"470.16227","Acinetobacter baumannii BAL_230","Good","WGS"
"470.16232","Acinetobacter baumannii BAL_235","Good","WGS"
"470.16233","Acinetobacter baumannii BAL_238","Good","WGS"
"470.16234","Acinetobacter baumannii BAL_242","Good","WGS"
"470.16238","Acinetobacter baumannii BAL_255","Good","WGS"
"470.16240","Acinetobacter baumannii BAL_262","Good","WGS"
"470.16246","Acinetobacter baumannii BAL_291","Good","WGS"
"470.16247","Acinetobacter baumannii BAL_295","Good","WGS"
"470.16249","Acinetobacter baumannii BAL_306","Good","WGS"
"470.16251","Acinetobacter baumannii BAL_311","Good","WGS"
"470.16252","Acinetobacter baumannii BAL_315","Good","WGS"
"470.16253","Acinetobacter baumannii BAL_320","Good","WGS"
"470.16255","Acinetobacter baumannii BAL_322","Good","WGS"
"470.16258","Acinetobacter baumannii BAL_331","Good","WGS"
"470.16259","Acinetobacter baumannii BAL_336","Good","WGS"
"470.16261","Acinetobacter baumannii BAL_339","Good","WGS"
"470.16265","Acinetobacter baumannii BAL_350","Good","WGS"
"470.16269","Acinetobacter baumannii BAL_361","Good","WGS"
"470.16275","Acinetobacter baumannii NCSR_106","Good","WGS"
"470.16276","Acinetobacter baumannii NCSR_132","Good","WGS"
"470.16277","Acinetobacter baumannii NL_4","Good","WGS"
